00086049,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
00086050,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,沈发荣,40柜-A12,1978/9/10
00086051,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,大勐龙,云南大勐龙,沈发荣,40柜-A12,1981/6/8
00086052,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/4
00086053,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,李永坤,40柜-A12,1989/7/24
00086054,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/6/3
00086055,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明花红洞,云南昆明花红洞,王云珍,40柜-A12,1980/6/5
00086056,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A12,1981/11/29
00086057,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,肖宁年,40柜-A12,1989/7/24
00086058,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,富宁,云南富宁,周又生,40柜-A12,1982/7/29
00086059,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A12,1981/11/30
00086060,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1976/9/24
00086061,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/1
00086062,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北咸丰,云南湖北咸丰,董大志,40柜-A12,1989/8/6
00086063,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,泸水,云南泸水,龙勇诚,40柜-A12,1989/8/6
00086064,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,肖宁年,40柜-A12,1989/7/24
00086065,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/1
00086066,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1976/9/27
00086067,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
00086068,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
00086069,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1976/8/28
00086070,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,丽江,云南丽江,王吉先,40柜-A12,1983/9/6
00086071,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,沈发荣,40柜-A12,1978/9/10
00086072,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1981/12/1
00086073,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A12,1981/10/3
00086074,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,麻栗坡,云南麻栗坡,梁醒财,40柜-A12,1982/8/5
00086075,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北恩施,云南湖北恩施,董大志,40柜-A13,1989/7/29
00086076,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A13,1981/11/24
00086077,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A13,1981/11/24
00086078,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,泸水,云南泸水,朱世模,40柜-A13,1983/6/14
00086079,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,临沧,云南临沧,王云珍,40柜-A13,1979/6/18
00086080,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086081,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明花红洞,云南昆明花红洞,王云珍,40柜-A13,1980/6/3
00086082,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明花红洞,云南昆明花红洞,董大志,40柜-A13,1980/5/26
00086083,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北咸丰,云南湖北咸丰,董大志,40柜-A13,1989/8/6
00086084,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086085,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,中甸,云南中甸,龙飞,40柜-A13,1978/9/25
00086086,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,碧江,云南碧江,周又生,40柜-A13,1983/6/20
00086087,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,虫草组,40柜-A13,1985/7/7
00086088,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明花红洞,云南昆明花红洞,董大志,40柜-A13,1980/6/3
00086089,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,砚山,云南砚山,周又生,40柜-A13,1982/9/5
00086090,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086091,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,保山,云南保山,龙勇诚,40柜-A13,1983/6/6
00086092,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A13,2001/1/1
00086093,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,梁醒财,40柜-A13,1983/7/7
00086094,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,四川青城山,云南四川青城山,熊江,40柜-A13,1982/8/3
00086095,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,丽江,云南丽江,何婉,40柜-A13,1983/9/1
00086096,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,麻栗坡,云南麻栗坡,王云珍,40柜-A13,1982/8/14
00086097,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,路南,云南路南,周又生,40柜-A13,1982/4/13
00086098,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,丽江,云南丽江,金显谟,40柜-A13,1978/10/22
00086099,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,湖北,湖北利川,湖北湖北利川,董大志,40柜-A13,1989/8/4
00086100,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,虫草组,40柜-A13,1985/7/7
00086101,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,沈发荣,40柜-A13,1985/7/7
00086102,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,石林,云南石林,沈发荣,40柜-A13,1980/7/1
00086103,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,沈发荣,40柜-A13,1985/7/9
00086104,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086105,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,虫草组,40柜-A13,1985/7/7
00086106,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086107,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,虫草组,40柜-A13,1985/7/7
00086108,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A13,1975/11/3
00086109,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,白马雪山,云南白马雪山,虫草组,40柜-A13,1985/7/14
00086110,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,弥勒,云南弥勒,董大志,40柜-A13,1982/8/4
00086111,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,张北元,1-69,2001/1/1
00086112,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,杨建平,1-69,1978/1/19
00086113,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,杨建平,1-69,1978/1/19
00086114,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,杨建平,1-69,1978/1/19
00086115,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,杨建平,1-69,1978/1/19
00086116,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,熊江,1-69,1978/1/19
00086117,角胸蝽(四剑蝽),Pentatomidae,Tetroda,histeroides,,(Fabricius),Tetroda histeroides (Fabricius),云南,元江,云南元江,杨建平,1-69,1978/1/19
00086118,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1974/5/10
00086119,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,富宁,云南富宁,甘运兴,1-70,1973/6/7
00086120,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1974/7/16
00086121,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1974/7/16
00086122,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1974/7/16
00086123,红谷蝽,Pentatomidae,Gonopsis,coccinea,,(Walker),Gonopsis coccinea (Walker),云南,勐腊,云南勐腊,熊江,1-70,1974/7/16
